Time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,gesture
2.987,-4.5019836,-3.8061419,-1.3791407,0.62280154,-0.38220003,0.023677133,str_des
2.992,-4.6623764,-3.634294,-1.5870787,0.6221907,-0.5312512,0.052998666,str_des
3.002,-4.5292525,-3.1161957,-1.4712967,0.59164745,-0.66930676,0.08720712,str_des
3.013,-3.7694883,-2.2224195,-1.3085511,0.52078706,-0.7823168,0.08720712,str_des
3.023,-2.781384,-1.1529186,-0.6617249,0.43526593,-0.8739466,0.0383379,str_des
3.033,-1.8121095,-0.21944714,0.54964757,0.3949488,-0.926481,-0.06734179,str_des
3.042,-0.9146147,0.32318366,2.0664666,0.4096096,-0.90143555,-0.20112129,str_des
3.052,-0.063033104,0.2553618,3.081943,0.41022044,-0.77315384,-0.3379551,str_des
3.062,0.5479193,-0.108793736,3.5107856,0.36257297,-0.59661376,-0.46623677,str_des
3.072,0.9659891,-0.45289505,3.5300539,0.27521923,-0.43473446,-0.5578666,str_des
3.082,1.7232943,-0.54579353,3.4450066,0.20924579,-0.2710226,-0.6158988,str_des
3.092,2.3696156,-0.75333375,2.7974281,0.15060273,-0.16412117,-0.62384003,str_des
3.102,3.0345936,-1.1006886,2.572925,0.17381561,-0.039504655,-0.5254907,str_des
3.112,3.7540913,-1.4213477,2.2961178,0.18175685,0.009364564,-0.41248065,str_des
3.122,4.3110266,-1.6116515,2.419322,0.15243532,0.074116275,-0.265873,str_des
3.132,4.2090006,-2.33861,3.3844595,0.13777456,0.17918509,-0.0655092,str_des
3.143,3.8952875,-3.1152806,4.160167,0.117005125,0.33923182,0.09698096,str_des
3.152,3.6975737,-3.4005945,3.7289305,0.085851,0.429029,0.15379143,str_des
3.162,1.8909149,-2.4090407,3.2364447,0.070579365,0.41742256,0.11836125,str_des
3.172,0.37678623,-2.4450054,2.9502954,0.1634309,0.4076487,0.07437895,str_des
3.182,2.7310066,-2.076043,-1.2278807,0.42304862,0.311132,0.08415279,str_des
3.192,3.9592085,-2.1619904,-2.889553,0.56965625,-0.041948117,-0.052681025,str_des
3.202,3.7205229,-3.773468,-1.9353948,0.7290921,-0.4133542,-0.033133335,str_des
3.212,3.0566978,-4.7314644,-0.36508417,0.91235167,-0.59417033,0.15562402,str_des
3.222,2.749154,-4.9988947,0.9671476,1.0950004,-0.5104818,0.3883637,str_des
3.232,2.5986109,-5.192308,1.2400978,1.1902953,-0.1036455,0.5484104,str_des
3.242,1.9664268,-4.296158,-0.29041386,1.2037344,0.714303,0.56917983,str_des
3.253,0.56720066,-2.308917,-2.0020862,1.3301835,0.9403232,0.50992584,str_des
3.262,-1.0719872,-0.9187366,-3.0179958,1.554371,0.93421453,0.500152,str_des
3.273,-2.0420742,-0.46021557,-4.23653,1.8115454,0.7485115,0.54963213,str_des
3.283,-1.8438711,0.14603329,-5.7497845,1.962429,0.44918755,0.5807862,str_des
3.295,-0.9916544,0.45157748,-6.256672,1.9557096,0.15841568,0.5581842,str_des
3.302,0.24513912,0.16599286,-5.39876,1.894623,-0.07493484,0.4903782,str_des
3.312,1.6059427,-0.007140875,-3.562387,1.8726319,-0.22520769,0.41279832,str_des
3.322,2.7559757,-0.11877835,-1.1164281,1.9386053,-0.21299039,0.36087477,str_des
3.332,3.5974169,-0.034962893,1.1654828,2.0778825,-0.046224173,0.34193793,str_des
3.343,4.1675243,0.22453701,2.4491565,2.2544224,0.22438912,0.32788804,str_des
3.353,3.886341,0.40249944,2.2405114,2.4553971,0.4485767,0.3095621,str_des
3.362,2.845807,0.5305273,0.6448369,2.6258285,0.5560889,0.29551217,str_des
3.372,1.3992014,0.5358808,-1.1821839,2.6948564,0.5872431,0.30162084,str_des
3.382,0.09494591,0.3804363,-2.5022838,2.6838608,0.50966316,0.33460754,str_des
3.398,-0.97235394,0.19136286,-3.394075,2.6044483,0.39848575,0.36026388,str_des
3.402,-1.665142,0.10586107,-3.5864966,2.5256467,0.2537107,0.36453995,str_des
3.412,-2.082326,0.025216222,-3.4462113,2.4590623,0.16818953,0.3480466,str_des
3.423,-2.4702687,-0.17427146,-2.7640276,2.4431798,0.17185472,0.33277497,str_des
3.433,-2.5926113,-0.64009655,-1.569893,2.4847188,0.25126722,0.32483372,str_des
3.442,-2.179913,0.137586,-2.2781076,2.4303517,0.27753443,0.29245785,str_des
3.453,-1.9547949,0.38266844,-2.0801673,2.4346278,0.3166298,0.25947112,str_des
3.463,-1.7048125,0.6064391,-1.9662182,2.4633384,0.3606121,0.23809083,str_des
3.473,-1.5974035,0.64604104,-1.8738511,2.5140402,0.3728294,0.22526266,str_des
3.482,-1.4205999,0.58268774,-2.156335,2.5659637,0.36000124,0.2332039,str_des
3.492,-1.454113,0.28336066,-2.372211,2.564742,0.3410644,0.26557976,str_des
3.502,-1.2397261,0.11068618,-2.8204098,2.4804428,0.29097345,0.33460754,str_des
3.513,-1.1314096,0.04051894,-2.406331,2.3539937,0.19995452,0.41951782,str_des
3.523,-1.4241686,-0.1707834,-1.5704345,2.2605312,0.19934365,0.5203106,str_des
3.533,-1.5641317,-0.32537502,-1.1361237,2.1743991,0.3355666,0.681579,str_des
3.543,-1.561451,-0.14502311,-1.2060814,2.1181996,0.36794248,0.7573263,str_des
3.552,-1.6907601,0.011900306,-1.6253847,2.0235155,0.34839478,0.81474763,str_des
3.563,-1.678906,0.09206426,-1.8036008,1.9208902,0.3092994,0.84284747,str_des
3.573,-1.8036838,0.23976022,-1.5183756,1.8481972,0.29830384,0.84956694,str_des
3.583,-2.0432234,0.39688027,-1.7120692,1.7455719,0.19995452,0.84284747,str_des
3.592,-2.2291174,0.7037879,-1.0767531,1.5867469,0.12787242,0.83429533,str_des
3.602,-2.2699552,1.1117125,-0.31941962,1.4743477,0.09244223,0.8080281,str_des
3.612,-2.2708302,1.5183476,-0.1392839,1.3790528,0.011197161,0.7927565,str_des
3.622,-1.9901929,1.847219,-0.24543333,1.291699,-0.106088966,0.78237176,str_des
3.632,-1.6744838,1.6077291,-0.052933693,1.2196169,-0.18733405,0.78359354,str_des
3.642,-1.0583591,1.1296617,0.8248,1.1786889,-0.22948375,0.7719871,str_des
3.652,-0.22739601,0.55619645,2.1635387,1.201291,-0.22581856,0.72800475,str_des
3.662,0.9588165,0.5460919,3.310871,1.2434406,-0.1213606,0.60522085,str_des
3.672,1.8222799,0.5265683,3.2478073,1.2067888,-0.036450326,0.55024296,str_des
3.682,2.2849808,0.03464377,2.6765497,1.1902953,0.072283685,0.5007629,str_des
3.692,3.0813856,-0.37538314,1.7702734,1.2275581,0.15719394,0.4537263,str_des
3.706,2.9298477,-1.1465924,1.3041863,1.3075815,0.14742011,0.46166754,str_des
3.712,2.5950394,-1.7316952,0.56677175,1.3118576,0.05212513,0.44089812,str_des
3.722,2.4908857,-1.5589721,0.3057027,1.2238929,-0.037672058,0.32361197,str_des
3.732,2.5510054,0.90560734,3.091039,1.1872411,-0.12013887,0.1507371,str_des
3.742,1.9073858,1.329009,4.2411575,1.2379428,-0.16289943,0.002907715,str_des
3.752,0.59871006,0.49958032,4.3848505,1.2953641,-0.09509339,0.007794636,str_des
3.762,-0.64022446,-0.67908,4.141471,1.3320161,0.019138407,0.13913067,str_des
3.773,-0.28609753,-1.6129029,1.4667897,1.3356813,0.13581367,0.32788804,str_des
3.782,2.8063526,-1.9472733,-3.0825644,1.2813143,0.28975174,0.37187034,str_des
3.792,4.102646,-2.0380325,-7.429787,1.1890737,0.28425393,0.37187034,str_des
3.808,7.1828423,-0.30866438,-9.051,1.0980548,0.030744847,0.36820513,str_des
3.813,7.1330023,1.7113118,-7.4014435,1.0956112,-0.2233751,0.07926587,str_des
3.822,4.5923414,1.8545703,-5.3585577,1.2697078,-0.15495819,0.07315722,str_des
3.832,3.2524452,1.4719635,-7.836923,1.27826,-0.057219747,0.055442125,str_des
3.843,1.8912325,0.19519088,-9.824023,1.0809505,-0.005296201,0.009627232,str_des
3.853,0.7492056,-1.2927476,-7.6535835,1.0223074,-0.070047915,-0.07589391,str_des
3.862,-0.32084942,-2.8145404,-4.961889,1.0442985,-0.18977751,-0.16019331,str_des
3.873,-0.14815044,-2.9319284,-3.2057378,0.98137945,-0.27468777,-0.25487742,str_des
3.883,0.00791359,-3.2606244,-1.630466,0.8866953,-0.20016222,-0.2078408,str_des
3.893,1.0977917,-3.3253899,-1.4068658,0.82011104,-0.16717549,-0.052681025,str_des
3.902,1.779027,-3.1715722,-1.5075996,0.80056334,-0.21054693,0.20449324,str_des
3.912,2.1923866,-2.5285764,-2.232655,0.7242052,-0.30156583,0.51236933,str_des
3.923,2.5594168,-1.4285946,-2.4513264,0.5281174,-0.3070636,0.7591589,str_des
3.933,3.0809498,0.08345014,-2.5078707,0.24773028,-0.21909904,0.83429533,str_des
3.943,3.0415392,1.423168,-2.2802591,0.018655825,-0.13602136,0.7744305,str_des
3.953,2.3455,2.1755466,-1.815539,-0.07847175,-0.21299039,0.5624603,str_des
3.963,1.4965963,2.5188076,-1.2247394,-0.019217819,-0.2514749,0.3883637,str_des
3.973,0.41453934,2.6644692,-0.6680769,0.051031683,-0.24047932,0.23076044,str_des
3.983,-0.69872856,2.4048975,-1.0337265,0.014379768,-0.25941613,0.10980913,str_des
3.993,-1.5877666,2.1309652,-1.4411488,-0.105349824,-0.25575095,0.027953189,str_des
4.002,-2.157371,1.9363942,-1.7949944,-0.23851845,-0.2514749,-0.04107458,str_des
4.019,-3.0923386,1.330261,-0.57644916,-0.3075462,-0.20993607,-0.085056886,str_des
4.022,-3.4110074,1.0753872,-0.2962234,-0.37657398,-0.17450587,-0.108880624,str_des
4.032,-3.4089255,0.8741136,-0.30536592,-0.4572082,-0.17633848,-0.13331524,str_des
4.042,-3.4734216,0.41128922,0.1752199,-0.54944885,-0.18366885,-0.18218446,str_des
4.052,-3.4668589,-0.2071315,1.3115011,-0.56655306,-0.1757276,-0.22983195,str_des
4.062,-3.101151,-0.5716727,2.2322025,-0.48652974,-0.12563665,-0.28908587,str_des
4.072,-2.8531523,-0.872778,1.85585,-0.4077281,-0.005907066,-0.3660549,str_des
4.082,-2.9305792,-1.0153108,0.70973945,-0.43216273,0.111989915,-0.438137,str_des
4.092,-3.262178,-0.9896333,-0.1678636,-0.55067056,0.193235,-0.5096082,str_des
4.102,-3.9438982,-0.9478446,-0.026817203,-0.72904325,0.23782815,-0.5279342,str_des
4.118,-4.529659,-0.6108067,0.83310103,-0.7730255,0.30685595,-0.524269,str_des
4.123,-4.539751,0.15818304,1.201978,-0.7736364,0.3624447,-0.5425949,str_des
4.133,-4.19056,0.67123455,1.1518207,-0.74431485,0.32762536,-0.5945185,str_des
4.143,-3.6666985,0.8256705,0.9926071,-0.7375953,0.2866974,-0.66171366,str_des
4.152,-3.3252878,0.63393503,0.8317332,-0.7351519,0.19445673,-0.73013055,str_des
4.163,-2.8096657,0.30501083,0.8246045,-0.721102,0.0912205,-0.7893845,str_des
4.172,-2.0088534,0.31223902,0.18971872,-0.7082738,-0.024843888,-0.8632992,str_des
4.182,-1.8286209,0.29154783,-0.062265158,-0.66062635,-0.11219762,-0.9182771,str_des
4.192,-2.285081,-0.065577224,0.08426809,-0.58671165,-0.13968655,-0.8987294,str_des
4.202,-2.6349044,-0.3919976,0.37621284,-0.5213491,-0.10975416,-0.8193169,str_des
4.212,-2.5075927,-0.83457685,0.7331226,-0.453543,-0.07249138,-0.719135,str_des
4.222,-1.9640708,-1.2416327,1.0341151,-0.37840658,-0.05660888,-0.63911164,str_des
4.232,-1.2884617,-1.6810224,1.6202304,-0.27700296,-0.05905234,-0.582912,str_des
4.242,-0.52331924,-2.3401713,2.5800602,-0.07297397,-0.023011293,-0.4888388,str_des
4.252,0.0737896,-3.351677,3.4198484,0.031483997,0.083890125,-0.38254824,str_des
4.262,0.6502075,-4.176378,3.563678,0.079131484,0.22866519,-0.24388184,str_des
4.272,1.2693415,-4.528908,2.6364594,0.09929004,0.34411874,-0.11071323,str_des
4.282,1.8934126,-4.249024,0.8448889,0.14082888,0.40703785,0.01512502,str_des
4.292,1.176939,-2.8376923,-2.8464832,0.20496973,0.4326942,0.13057855,str_des
4.302,0.31897736,-1.6808631,-4.9306097,0.20008281,0.43330505,0.21365622,str_des
4.312,-0.67552376,-0.93667525,-6.2016196,0.16526349,0.43147245,0.30345342,str_des
4.323,-1.780128,-0.36636403,-6.7222576,0.13716368,0.44063544,0.391418,str_des
4.333,-2.5928092,-0.047117442,-6.723158,0.16892868,0.47301129,0.49954116,str_des
4.342,-2.72466,0.21129793,-6.9508615,0.258115,0.5182153,0.6259903,str_des
4.352,-1.6173177,0.9732132,-7.464426,0.3582969,0.4253638,0.69196373,str_des
4.362,-1.6381669,1.1241437,-6.4677186,0.5323935,0.10160521,0.7273939,str_des
4.372,-0.87580776,1.2107211,-3.8070397,0.7596354,-0.25880527,0.7915348,str_des
4.382,0.67309,1.367641,-0.12120986,1.0998874,-0.31133968,0.8153585,str_des
4.392,2.2745361,1.7950743,3.0417686,1.2403864,0.1455875,0.78848046,str_des
4.402,4.2519445,2.3453135,3.4566467,1.2006801,0.6422209,0.704181,str_des
4.412,6.2356377,2.7177281,1.8361142,1.060792,0.92321897,0.5765102,str_des
4.425,7.7637796,3.4322228,-0.47548056,0.85676295,0.8425847,0.43356773,str_des
4.433,7.936348,4.117193,-0.5477917,0.59103656,0.6287819,0.3425488,str_des
4.443,6.465378,4.1413174,2.096866,0.39433795,0.5353195,0.3639291,str_des
4.452,3.3961763,2.7307239,4.328094,0.3075951,0.6831489,0.454948,str_des
4.462,2.527319,1.8127334,3.0384839,0.28438222,0.6709316,0.4830478,str_des
4.472,2.246395,1.2007833,1.0304158,0.32958624,0.58602136,0.40668964,str_des
4.482,0.74227047,-0.06062281,-1.3201399,0.0999009,0.5145501,0.27352104,str_des
4.492,0.08501816,-0.27846795,-1.5278105,-0.07786088,0.44063544,0.1366872,str_des
4.502,-1.4001703,-0.85481423,-0.860909,-0.16643634,0.32273844,0.05360953,str_des
4.512,-2.2282138,-0.9119693,-0.058734417,-0.1548299,0.16818953,-0.005033534,str_des
4.525,-2.9006085,-0.76004857,0.2781756,-0.033878587,-0.13602136,-0.043518044,str_des
4.532,-3.339621,-0.4371361,0.19200444,0.05408601,-0.36570668,-0.023359492,str_des
4.542,-3.6781478,0.034011304,0.13850832,0.13960715,-0.5978355,0.058496453,str_des
4.552,-3.5180106,0.5155091,0.430578,0.20252627,-0.7419997,0.20754758,str_des
4.562,-2.9521608,0.8442519,1.2987831,0.24528684,-0.7670452,0.36820513,str_des
4.573,-1.720829,1.3650877,2.2828813,0.26116934,-0.70229346,0.47632828,str_des
4.582,1.042448,1.946403,5.5529566,0.24650857,-0.48177108,0.53130615,str_des
4.592,1.9640999,1.5411153,6.664135,0.22940435,-0.1494604,0.56917983,str_des
4.603,2.5807858,0.97197104,6.7507715,0.25017375,0.20178711,0.58994925,str_des
4.613,2.650011,0.56062376,5.328104,0.29904297,0.45102015,0.5991122,str_des
4.622,1.6045113,0.1072253,3.022527,0.25567153,0.58052355,0.6430945,str_des
4.632,0.2970791,-0.19684505,1.6249416,0.11883773,0.61534286,0.73350257,str_des
4.642,-0.9493561,-0.21535224,1.5807848,0.035760053,0.61595374,0.8281867,str_des
4.652,-2.0204725,-0.08340311,1.3882775,0.083407536,0.5909083,0.89354926,str_des
4.662,-2.5545878,0.15850687,0.68845224,0.30637336,0.4394137,0.9149295,str_des
4.673,-3.1015878,0.34222037,-0.33651924,0.45298102,0.27875614,0.8752233,str_des
4.683,-3.7004862,0.5542454,-1.7311475,0.5464434,0.044183884,0.8116933,str_des
4.693,-4.6802464,0.7353759,-2.4764445,0.6179146,-0.18916665,0.7683219,str_des
4.703,-5.6179647,0.96030927,-2.369924,0.724816,-0.3180592,0.76587844,str_des
4.713,-5.2537575,1.4774405,-2.2546256,0.87081283,-0.27346605,0.7182309,str_des
4.723,-3.567317,2.078274,-4.182515,0.89524746,-0.13663223,0.53252786,str_des
4.733,-1.9282751,2.1383696,-6.5619516,0.8317175,-0.091428205,0.26802322,str_des
4.742,-0.9127455,1.603926,-7.8279414,0.8286632,-0.20138395,0.02550973,str_des
4.752,-0.18946934,1.2293031,-8.496891,0.9172386,-0.48238194,-0.19501263,str_des
4.762,0.007430077,0.88970166,-8.884602,0.9716056,-0.87944436,-0.34223112,str_des
4.772,0.6558752,0.3038038,-8.293018,0.7822374,-1.2355788,-0.39293295,str_des
4.782,1.662673,-0.6126797,-6.3414936,0.3020973,-1.3198782,-0.30191404,str_des
4.792,3.4611158,-1.3001504,-2.024798,-0.15605164,-0.98940015,-0.12781745,str_des
4.802,6.1415787,-1.0099633,1.1458969,-0.22752286,-0.47566244,0.09575923,str_des
4.813,8.601793,0.05114621,1.9451001,-0.08885646,-0.26063788,0.12813509,str_des
4.823,9.830108,0.6143992,1.5449693,-0.03693291,-0.081654355,0.115306914,str_des
4.836,9.576066,0.4118924,2.023509,-0.00883311,0.06067725,0.1263025,str_des
4.842,6.299137,-0.671307,3.8043888,0.0577512,0.2604302,0.12141557,str_des
4.852,4.113696,-0.48859245,4.2560253,0.065692455,0.38993362,0.0523878,str_des
4.862,0.7159519,-0.13311589,3.3805876,0.12311378,0.49316987,-0.022748627,str_des
4.873,-0.7930994,-0.47749883,1.4217336,0.18358944,0.47117868,-0.09421986,str_des
4.883,-1.9498262,-0.95157886,0.50220895,0.22024135,0.3062451,-0.15958245,str_des
4.892,-2.1195478,-1.161281,-0.1364398,0.28254962,0.111989915,-0.20906253,str_des
4.902,-2.265379,-1.485196,-0.62552893,0.23917818,-0.13602136,-0.3025249,str_des
4.912,-2.4593368,-2.0636332,-0.5105915,0.08157495,-0.28323987,-0.34039855,str_des
4.922,-2.2359324,-2.1817465,0.088425875,-0.07725002,-0.37486967,-0.30130318,str_des
4.937,-1.6177878,-1.6438322,1.2987955,-0.1670472,-0.36631754,-0.27320337,str_des
4.942,-1.1897736,-0.7385064,2.7799742,-0.15605164,-0.24292278,-0.2951945,str_des
4.952,-0.86004734,0.32531098,4.3941946,-0.09252165,-0.057830613,-0.35139412,str_des
4.962,-0.5626707,1.1687247,4.997506,-0.1145128,0.09060964,-0.47234544,str_des
4.972,-0.64523125,1.7073314,4.9758854,-0.2024774,0.32334933,-0.5768034,str_des
4.982,-0.95022774,2.0534482,4.126709,-0.28983113,0.58602136,-0.63727903,str_des
4.992,-1.4853611,2.18264,2.38027,-0.4113933,0.86213243,-0.6507181,str_des
5.002,-2.1113625,2.214819,0.51311207,-0.52990115,1.0643288,-0.6525507,str_des
5.012,-3.229672,2.0244267,-0.6916063,-0.57266176,1.108922,-0.60673577,str_des
5.023,-4.221466,1.9192032,-1.3677357,-0.5408967,1.0655506,-0.5596992,str_des
5.033,-5.2450576,1.61335,-1.763913,-0.47186896,0.9702556,-0.51266253,str_des
5.042,-5.9280143,1.2487907,-1.729919,-0.3374786,0.8425847,-0.47967583,str_des
5.052,-6.3406887,0.8006746,-2.7638013,-0.2391293,0.6116777,-0.4430239,str_des
5.062,-6.0332084,0.04615006,-4.6980815,-0.2287446,0.32640365,-0.36361143,str_des
5.072,-4.664556,-0.5355437,-7.4876356,-0.33198082,-0.05050023,-0.2530448,str_des
5.082,-2.4692764,-0.553051,-9.620453,-0.5274577,-0.47016463,-0.16080417,str_des
5.093,-0.9514599,-0.8571379,-10.201267,-0.757143,-1.1384512,0.06093991,str_des
5.103,0.31977654,-1.353915,-8.610795,-0.67284364,-1.3052175,0.2759645,str_des
5.113,3.906764,-1.3835834,-2.459449,-0.27700296,-0.9637438,0.33338583,str_des
5.123,6.846239,-1.6848577,1.4056051,0.028429668,-0.49765357,0.39813754,str_des
5.133,7.613043,-2.7205067,2.771856,0.101733506,-0.008350529,0.4463959,str_des
5.144,8.842912,-0.69378775,5.9630938,0.117005125,0.460794,0.35415524,str_des
5.153,10.794837,1.2072365,4.440466,0.28926912,0.68742496,0.25886026,str_des
5.162,11.186739,2.504404,2.2228262,0.3778446,0.60190386,0.14585018,str_des
5.173,9.826759,3.2921968,2.5642042,0.25689328,0.59884953,0.037727036,str_des
5.182,6.362054,3.3869212,3.387718,0.08951619,0.8041002,-0.07283957,str_des
5.193,2.6851025,1.6286178,2.2487345,-0.06930877,0.9946902,-0.12231967,str_des
5.202,0.29434776,1.0908983,0.35567164,-0.15544076,0.9488753,-0.12598486,str_des
5.213,-1.9125519,0.41160923,-0.9106767,-0.20614257,0.7698918,-0.12598486,str_des
5.223,-4.3439755,-0.5966022,-0.7040291,-0.22446854,0.5157718,-0.09238726,str_des
5.233,-5.59779,-1.3131744,-0.30713725,-0.049150217,0.13092674,0.068270296,str_des
5.246,-5.5754538,-1.6383382,-0.5885353,0.13472022,-0.17267329,0.13302201,str_des
5.252,-5.133371,-1.8668611,-0.80269194,0.30087557,-0.49704272,0.13363288,str_des
5.262,-4.375791,-1.9580026,-0.46794176,0.4004466,-0.77376467,0.103089616,str_des
5.272,-3.2212863,-1.1422129,0.64027715,0.46458745,-0.94908303,0.07560068,str_des
5.282,-2.3503942,0.37006286,1.9707735,0.5317826,-0.9564134,0.07926587,str_des
5.292,-1.632174,1.36655,2.9320045,0.59164745,-0.77620816,0.13118942,str_des
5.302,-1.1113586,1.84795,3.948437,0.6295211,-0.45428213,0.22770612,str_des
5.313,-1.0539932,1.9528052,4.671527,0.6380732,-0.09631512,0.34315968,str_des
5.322,-1.160922,1.8668847,5.066407,0.62707764,0.2408825,0.4256265,str_des
5.332,-1.4748616,1.465321,4.7941947,0.6191364,0.48278514,0.486713,str_des
5.342,-1.9274216,0.6297481,3.383702,0.548276,0.5731932,0.5569625,str_des
5.354,-2.5661826,-0.27852324,2.0148053,0.4358768,0.54203904,0.68952024,str_des
5.362,-2.8219075,-0.8442276,0.88087106,0.37662286,0.4449115,0.85262126,str_des
5.372,-2.9127126,-1.1042025,-0.056280613,0.43526593,0.26470625,1.0865827,str_des
5.382,-2.839447,-0.982927,-0.99275255,0.5238414,0.11809857,1.1837102,str_des
5.392,-2.9027333,-0.6791303,-1.7910748,0.58798224,-0.05660888,1.2099774,str_des
5.402,-3.0935588,0.002635062,-2.4287786,0.6136386,-0.2740769,1.1354518,str_des
5.412,-3.008553,0.8454247,-2.6015158,0.634408,-0.50009704,0.9473054,str_des
5.422,-2.7029972,1.6791341,-1.8784138,0.6728925,-0.6912979,0.6974615,str_des
5.432,-0.47141933,1.0507201,0.23397708,0.7217617,-0.83118606,0.41707435,str_des
5.443,0.915432,0.93256706,-0.26214504,0.7217617,-0.82935345,0.2387017,str_des
5.457,2.5682802,1.176113,-2.1616158,0.7797939,-0.7896472,0.065215975,str_des
5.462,3.406147,0.98330057,-5.248026,0.8677585,-0.7872037,-0.12293053,str_des
5.472,3.9544182,0.5841516,-8.796026,0.8286632,-0.7682669,-0.3116879,str_des
5.482,4.192582,0.54959756,-10.920623,0.6215798,-0.82752085,-0.49494743,str_des
5.492,4.138587,0.7054954,-11.401655,0.34485787,-1.0040609,-0.6397225,str_des
5.502,4.438963,1.2710257,-9.662636,0.091959655,-1.3107152,-0.7014199,str_des
5.512,5.405101,1.8983974,-3.4315627,-0.07908261,-1.5000834,-0.68981344,str_des
5.522,5.452389,0.6414751,4.524693,-0.030824259,-0.8879965,-0.5071648,str_des
5.532,4.777611,-1.946641,8.146394,-0.02960253,0.12726155,-0.18279533,str_des
5.542,5.659177,-2.0520191,5.8803263,-0.03571118,0.6929228,-0.03740939,str_des
5.552,5.043953,-2.205444,3.6243782,0.008271116,0.8346435,0.028564055,str_des
5.562,4.3994923,-2.0508938,3.0008297,0.09318139,0.86701936,0.029785786,str_des
5.573,4.06063,-1.6270478,2.0731642,0.14632666,0.74240285,-0.098495916,str_des
5.583,3.5225239,-2.0372,0.91821384,0.14021802,0.44246805,-0.29641625,str_des
5.593,2.8352318,-2.3449795,0.31131458,0.13410936,0.11687684,-0.50044525,str_des
5.603,1.4188805,-2.5334048,0.9103894,0.171983,0.003255911,-0.578636,str_des
5.612,-0.4448328,-2.6331234,1.4313393,0.16220917,0.011808027,-0.53465366,str_des
5.623,-1.6473279,-2.1685405,1.2729139,0.18847637,-0.034006868,-0.42286536,str_des
5.632,-2.5673785,-1.666295,0.2513168,0.14632666,-0.23192722,-0.29275104,str_des
5.642,-3.1720119,-0.9515867,-0.25563955,0.05530774,-0.40358034,-0.16446936,str_des
